title;release_year;parental_guidelines;duration;genre;date_added;average_rating;description
Mulan II;2005;G;82 min;['Action-Adventure', 'Animation', 'Family'];November 12, 2019;5.4/10;"Mulan must complete a dangerous mission before marrying General Shang.                                        
                      After saving her nation from the evil Huns, the spirited Mulan gets the surprise of her life when General Shang asks for her hand in marriage. Before the wedding, however, Mulan and Shang must complete a dangerous mission as they escort three princesses – Ting-Ting, Mei and Su – to a distant city. The future of China hangs in the balance when, in the middle of their journey, Mulan and Shang clash over their duties. Breathing fire into all this mayhem is the mischievous Mushu, who wants to keep Mulan single as long as possible so he can keep his cushy job as her guardian dragon.                    


Read More..."
Muppet Moments (Shorts);2014;TV-Y7;1 Season;;November 12, 2019;7.8/10;"Join the Muppets as they share unforgettable moments.                                        
                      Join your pals the Muppets as they share unforgettable moments with kids just like you! From Kermit beatboxing to Miss Piggy learning to count, each Muppet moment is one to remember.                    


Read More..."
Muppet Treasure Island;1996;G;101 min;['Action-Adventure', 'Comedy', 'Family'];November 12, 2019;6.8/10;"The classic pirate tale gets a fun and zany Muppet twist.                                        
                      Ahoy, matey! Get ready for hilarity on the high seas with Kermit the Frog, Miss Piggy and all the Muppets in this exciting first-ever action-adventure, inspired by Robert Louis Stevenson's classic pirate tale. When young Jim Hawkins inherits a long-lost treasure map, he hires the great ship Hispaniola to seek his fortune. With the good Captain Smollett (Kermit the Frog) at the helm – and greedy Long John Silver (Tim Curry) at the heart of a dastardly plot – they set sail for adventure only to discover danger at every turn.                    


Read More..."
Muppets Most Wanted;2014;PG;111 min;['Action-Adventure', 'Comedy', 'Family'];November 12, 2019;6.3/10;"The Muppets find themselves entangled in an international crime caper.                                        
                      The entire Muppets gang goes on a global tour, selling out grand theaters in some of Europe’s most exciting destinations. But mayhem follows the Muppets overseas, as they find themselves unwittingly entangled in an international crime caper headed by Constantine – the World’s Number One Criminal and a dead ringer for Kermit – and his dastardly sidekick Dominic, aka Number Two, portrayed by Ricky Gervais. This madcap film also stars Tina Fey as Nadya, a feisty prison guard, and Ty Burrell as Interpol agent Jean Pierre Napoleon.                    


Read More..."
My Favorite Martian;1999;PG;94 min;['Comedy', 'Science Fiction'];November 12, 2019;5.1/10;"A TV reporter happens on the story of the millennium when a Martian lands on Earth.                                        
                      Ambitious TV reporter Tim O'Hara (Jeff Daniels) stumbles on a Martian (Christopher Lloyd) who has just crashed on Earth. Thinking this is the story of the millennium, Tim schemes to expose the Martian, who has taken human form as ""Uncle Martin."" When Tim's efforts are constantly foiled by Uncle Martin's crazy antics, he decides to help the resourceful alien return home. With the government hot on their trail and a spaceship in pieces, can they blast off Uncle Martin in time?                    


Read More..."
My Friends Tigger & Pooh;2006;TV-Y;2 Seasons;;November 12, 2019;5.7/10;"Pooh, Tigger, and friends from the Hundred Acre Wood welcome new neighbors                                        
                      Pooh, Tigger, and friends from the Hundred Acre Wood welcome new neighbors: an adorable six-year-old girl named Darby and her puppy, Buster. With the help of adventurous super sleuths Tigger and Pooh, viewers help solve the mystery!                    


Read More..."
National Treasure: Book of Secrets;2007;PG;125 min;['Action-Adventure', 'Mystery', 'Thriller'];November 12, 2019;6.6/10;"Ben Gates must kidnap the president to prove his ancestor's innocence.                                        
                      When a missing page from the diary of John Wilkes Booth surfaces, Benjamin Franklin Gates' great-great grandfather is suddenly implicated as a key conspirator in Abraham Lincoln's death. Determined to prove his ancestor's innocence and find the Lost City of Gold, Ben and his team must weave their way to the final clue in a mysterious and highly guarded book containing centuries of secrets. But there's only one way to find it: Ben must kidnap the President.                    


Read More..."
Newsies;1992;PG;122 min;['Coming of Age', 'Drama', 'Family'];November 12, 2019;7.0/10;"New York City paperboys battle a greedy newspaper tycoon in 1899.                                        
                      In 1899, a courageous group of New York City newsboys become unlikely heroes when they team up to fight an unscrupulous newspaper tycoon. Determined to make their dreams come true, they find the courage to challenge the powerful in this live-action musical. Contains tobacco depictions.                    


Read More..."
Newsies: The Broadway Musical;2017;PG;134 min;['Coming of Age', 'Drama', 'Family'];November 12, 2019;8.2/10;"Gutsy newsboys take on newspaper titans in 1899. Filmed live in Hollywood.                                        
                      Set in New York City at the turn of the 20th century and inspired by a true story, Newsies is the rousing tale of Jack Kelly, leader of a ragged band of teenage “newsies” who dream only of a better life, far from the hardship of the streets. But when two publishing titans raise distribution prices at the newsboys’ expense, Jack finds a cause to fight for. Filmed live at the Pantages Theatre in Hollywood, CA. Contains tobacco depictions.                    


Read More..."
Noelle;2019;G;105 min;['Comedy', 'Family', 'Fantasy'];November 12, 2019;6.4/10;"Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.                                        
                      Kris Kringle’s daughter is full of Christmas spirit and holiday fun, but wishes she could do something “important” like her beloved brother Nick, who will take over from their father this Christmas. Nick is training to be Santa, but is failing miserably. He crashes the sleigh. He can’t tell naughty from nice. He doesn’t understand any languages other than his own. The things that are supposed to come naturally to Santa, unfortunately don’t come to Nick at all. When Nick is about to crumble like a gingerbread cookie from all the pressure, Noelle suggests he take a break and get away to clear his head…but then he doesn’t return. His sudden disappearance leads to chaos in the North Pole, so Mrs. Kringle must step up to rein in the hi-tech replacement Santa, Cousin Gabe. Meanwhile, Noelle and Elf Polly, the family’s acerbic but good-hearted nanny, steal the sleigh and the reindeer to go in search of her brother to bring him back in time to save Christmas. It is a search-and-recover mission, during which Noelle begins to understand the true meaning of Christmas and learns that the Kringle name isn't the only thing she shares with her father.                    


Read More..."
Now You See It;2005;TV-G;89 min;['Coming of Age', 'Fantasy'];November 12, 2019;6.0/10;"An aspiring TV producer searches for the world's greatest kid magician.                                        
                      Allyson Miller will do anything to make a name for herself in television, so she signs up to produce a new reality show that's searching for the world’s greatest kid magician. As she tries to find her star, she meets young Danny Sinclair, whose abilities make him one of the finalists. But as she gets closer to Danny, he reveals a secret: his magic is real!                    


Read More..."
Olaf's Frozen Adventure;2017;G;25 min;['Animation', 'Comedy', 'Family'];November 12, 2019;5.7/10;"Olaf and Sven set out to save Christmas for Anna and Elsa.                                        
                      It’s the first holiday season since the gates reopened, and Anna and Elsa host a celebration for all of Arendelle. When the townspeople unexpectedly leave early to enjoy their individual holiday customs, the sisters realize they have no family traditions of their own. So Olaf sets out to comb the kingdom to bring home the best traditions and save this first Christmas for his friends.                    


Read More..."
Old Yeller;1957;G;84 min;['Animals & Nature', 'Drama', 'Family'];November 12, 2019;7.2/10;"The quintessential film about a boy's love for his dog.                                        
                      No film better portrays the powerful emotions of hope, courage and friendship. When his younger brother adopts a frisky, lop-eared stray dog, 15-year-old Travis (Tommy Kirk), acting ""man-of-the-house,"" tries to shoo him away. But Old Yeller soon proves he is anything but ""yellow"" when he protects the family farm and saves Travis' life.                    


Read More..."
Oliver & Company;1988;G;76 min;['Action-Adventure', 'Animation', 'Musical'];November 12, 2019;6.5/10;"A feisty young cat explores New York in this animated spin on Oliver Twist.                                        
                      In this animated classic based on Charles Dickens' timeless Oliver Twist, homeless Oliver, a feisty young cat, is rescued by a pack of dogs and welcomed into their gang. With new friends Dodger, Tito and their pals, Oliver explores New York and learns to survive in his new world. When he's adopted by a young girl, Oliver tries to balance his old friendships with his new ones. But when his young owner is kidnapped, it's up to Oliver, Dodger, Tito and the gang to save her. Includes unforgettable songs performed by Billy Joel, Huey Lewis and Bette Midler. Contains tobacco depictions.                    


Read More..."
Once Upon a Mattress;2005;TV-PG;88 min;['Comedy', 'Family', 'Fantasy'];November 12, 2019;6.0/10;"A fractured retelling of the classic ""The Princess and The Pea.""                                        
                      Queen Aggravain sabotages the efforts of every young princess who hopes to marry her son, Prince Dauntless – and decrees no one else can wed until he does. But since Honorable Sir Harry is determined to marry the lovely Lady Larken, he sets off for faraway lands to find a match for the Prince. He returns with an unlikely candidate: Princess Winnifred from the swamps. It’s love at first sight for the Prince, but the Queen isn't convinced and cooks up a ""sensitivity"" test. The palace is filled with merriment and mischief while everyone wonders: Will Princess “Fred” pass the Queen’s test?                    


Read More..."
One Magic Christmas;1985;G;89 min;['Drama', 'Fantasy'];November 12, 2019;6.5/10;"A young mother rediscovers the joy of Christmas thanks to the unshakable faith of her daughter.                                        
                      Award-winning actress, Mary Steenburgen, gives a solid performance as Ginny Grainger, a young mother who rediscovers the joy and beauty of Christmas, thanks to the unshakable faith of her six-year-old daughter Abbie (Elizabeth Harnois) and Gideon (Harry Dean Stanton), Ginny's very own guardian angel. Ginny's wondrous experience will touch your heart and warm your soul in the timeless tradition of past Disney favorites. ONE MAGIC CHRISTMAS fulfills all your most treasured Christmas fantasies. Share it with those you love.                    


Read More..."
One Man Band;2006;G;5 min;['Animation', 'Comedy', 'Family'];November 12, 2019;7.8/10;"A girl gets caught in the middle of a musical duel.                                        
                      With one coin to make a wish at the Piazza fountain, a peasant girl encounters two competing street performers who’d prefer the coin find its way into their tip jars. The little girl, Tippy, is caught in the middle as a musical duel ensues between the one-man-bands.                    


Read More..."
Operation Dumbo Drop;1995;PG;109 min;['Action-Adventure', 'Animals & Nature', 'Comedy'];November 12, 2019;5.2/10;"Soldiers secretly transport an elephant across 200 miles of rugged terrain.                                        
                      A savvy veteran army captain (Danny Glover) is teamed with a by-the-book West Point officer (Ray Liotta) to lead the ""weightiest"" military maneuver ever. Their job: To secretly transport a full-grown elephant across 200 miles of rugged terrain – fording rivers, scaling mountains and crossing canyons – to reach a remote jungle village. Contains tobacco depictions.                    


Read More..."
Origins: The Journey of Humankind;2016;TV-14;1 Season;;November 12, 2019;6.7/10;"Hosted by Jason Silva, this eight-part series illuminates key developments in human culture.                                        
                      Origins explores how mankind became modern, in a time-travel adventure delving deep into history to find the pivotal ‘origin’ moments that fueled our evolutionary ascension. World-class future-thinker Jason Silva guides us through the exploration of these key developments – such as fire, medicine, war, money, and communication – that fundamentally shaped our modern lives.                    


Read More..."
Out of the Box;1998;TV-G;3 Seasons;;November 12, 2019;7.5/10;"A group of children come and play in a clubhouse made entirely out of painted cardboard boxes.                                        
                      Every day, a small group of neighborhood children come and play in ""The Box,"" an imaginary clubhouse made entirely out of painted cardboard boxes. Along with their two caregivers, Tony James and Vivian Bayubay McLaughlin, the kids play games, do crafts, sing songs, and act out stories in the box.                    


Read More..."
Paris To Pittsburgh;2018;TV-PG;77 min;['Documentary'];November 12, 2019;6.7/10;"Americans are demanding action on climate change and taking matters into their own hands.                                        
                      Paris to Pittsburgh brings to life the impassioned efforts of individuals who are battling the most severe threats of climate change in their own backyards. Set against the national debate over the United States energy future – and the decision to exit the Paris Climate Agreement – the film captures what’s at stake for communities around the country and the inspiring ways Americans are responding.                    


Read More..."
Partly Cloudy;2009;G;6 min;['Animation', 'Comedy', 'Family'];November 12, 2019;8.0/10;"Cloud people bring babies to life to storks to deliver                                        
                      Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. Contains tobacco depictions.                    


Read More..."
Party Central;2014;PG;7 min;['Animation', 'Comedy', 'Family'];November 12, 2019;7.1/10;"Mike and Sulley return to Monsters University.                                        
                      Mike and Sulley return to Monsters University for a fun-filled weekend with their Oozma Kappa fraternity brothers. The gang is throwing their first party, but no one’s showing up. Luckily for them, Mike and Sulley have come with a plan to make sure “Party Central” is the most epic party the school has ever seen.                    


Read More..."
Perri;1957;G;75 min;['Animals & Nature', 'Documentary', 'Family'];November 12, 2019;7.0/10;"The story of a little Pine Squirrel named Perri and her life in the forest.                                        
                      Disney's first ""True-Life Fantasy,"" this live-action film tells the story of a little Pine Squirrel named Perri and her life in the forest from childhood to maturity. When Perri’s life is threatened by a marten, her father sacrifices his life to lure it away from Perri’s nest. Now alone with her brothers, she seeks a nest of her own with her mate Porro, all the while dodging danger from forest creatures.                    


Read More..."
Pete's Dragon;2016;PG;106 min;['Action-Adventure', 'Family', 'Fantasy'];November 12, 2019;6.5/10;"A mysterious boy claims to live in the woods with a giant green dragon.                                        
                      For years, old Mr. Meacham has delighted local children with tales of the fierce dragon that resides deep in the Pacific Northwest woods. To his daughter Grace, a forest ranger, the stories are little more than tall tales…until she meets Pete, a mysterious 10-year-old with no family or home, who claims to live in the woods with a giant green dragon named Elliot. With the help of 11-year-old Natalie, whose father owns the local lumber mill, Grace sets out to learn where Pete came from, where he belongs and the truth about this dragon. Some flashing lights sequences or patterns may affect photosensitive viewers.                    


Read More..."
Peter Pan;1953;G;79 min;['Action-Adventure', 'Animation', 'Family'];November 12, 2019;7.4/10;"Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.                                        
                      Fantastic adventures await Wendy and her brothers when Peter Pan, the hero of their stories, whisks them away to the magical world of Never Land. After following Peter and his feisty sidekick Tinker Bell past the “second star to the right and straight on 'til morning,” they explore the island and Peter’s secret hideout with the rambunctious Lost Boys, and leap into high-flying battles with swashbuckling pirates and the infamous Captain Hook. Contains tobacco depictions. This program is presented as originally created. It may contain outdated cultural depictions.                    


Read More..."
Peter Pan: Return to Never Land;2002;G;77 min;['Action-Adventure', 'Animation', 'Family'];November 12, 2019;5.6/10;"Wendy's daughter Jane is whisked away to Never Land by Captain Hook.                                        
                      Reunite with Tinker Bell, Peter Pan and the Lost Boys... and meet Jane, Wendy's ever-so practical daughter. Jane has outgrown her mother's tales of pirates and pixies – until Captain Hook whisks her away to Never Land. The crafty pirate sets in motion a plot to capture Peter and Tink, whose light is fading fast because Jane doesn't believe in fairies. Now, only Jane, the first-ever Lost Girl, can save them – but first she must call upon faith, trust and pixie dust. Contains tobacco depictions.                    


Read More..."
Phantom of the Megaplex;2000;TV-G;89 min;['Comedy', 'Coming of Age'];November 12, 2019;6.1/10;"A phantom haunting a local megaplex threatens to ruin a premiere gala.                                        
                      Seventeen-year-old Pete Riley works as the assistant manager at the local multiscreen movie theater, where rumor has it a ""phantom” haunts the megaplex. But while Pete and the rest of the theater staff are working to prepare for a star-studded premiere, a string of peculiar occurrences – all tied to the films being shown – awakens the myth of the Phantom of the Megaplex. Is there really a phantom... or just a phantom wannabe?                    


Read More..."
Phil of the Future;2003;TV-G;2 Seasons;;November 12, 2019;7.1/10;"Phil is just your average teenager – whose family crash-landed here from the year 2121.                                        
                      Phil is just your average teenager – whose family crash-landed here from the year 2121. His adventures are out of this world, his futuristic gadgets are definitely outrageous, and his life is totally cool. So will he ever want to go back to the future?                    


Read More..."
Phineas and Ferb;2007;TV-G;4 Seasons;;November 12, 2019;7.9/10;"Phineas and Ferb have big summertime adventures with friends.                                        
                      Phineas and Ferb, an animated comedy series, follows the adventures of Phineas Flynn and his English stepbrother, Ferb Fletcher, on their summer vacation. Each day, the boys and their friends take on some ambitious new project, sometimes to help someone in need, but often just to create something fun. This annoys the boys' sister, Candace, who constantly attempts to get them in trouble by revealing their actions to Mom. Meanwhile, across town, the wannabe-evil scientist Dr. Doofenshmirtz continually attempts to take over the Tri-State area with his various inator devices, and Perry the Platypus, the boys' pet and a secret agent, consistently foils his plans on behalf of the O.W.C.A and his commanding officer, Major Mongram. At the end of each episode, the two plots intersect to erase all traces of the boys' project just before Candace can successfully show it to Mom.                    


Read More..."
Phineas and Ferb the Movie: Across the 2nd Dimension;2011;TV-G;79 min;['Action-Adventure', 'Animation', 'Comedy'];November 12, 2019;7.3/10;"Phineas and Ferb jump dimensions and learn Perry is a real secret agent.                                        
                      Phineas and Ferb finally discover that Perry, their beloved pet platypus, is a real secret agent who battles the forces of evil every day. They join him on an adventure that blasts them to another dimension, where a truly evil Dr. Doofenshmirtz has taken over an alternate Tri-state Area. When they uncover his plot to travel back to their dimension and take over their own Tri-state Area, the gang and their alter-egos must band together to stop him.                    


Read More..."
Phineas and Ferb: Mission Marvel;2013;TV-G;46 min;['Action-Adventure', 'Animation', 'Comedy'];November 12, 2019;8.3/10;"Two Universes Collide In One Epic Adventure!                                        
                      The fate of the Tri-State area - and the world - hangs in the balance as agent P and Danville's most dynamic duo team up with four of Marvel's greatest Super Heroes - Iron Man, Hulk, Thor and Spider-Man. It’s thwarted-business-as-usual for Dr. Doofenshmirtz – until a blast
from his “Power-Drain-Inator” ricochets off of Phineas and Ferb’s
space station, hitting Spider-Man, Iron Man, the Hulk and Thor. Now
the kids must restore the Super Heroes’ lost powers before a group of
dastardly super villains destroy the planet! Fortunately, Nick Fury and
S.H.I.E.L.D. are also on the case, together with O.W.C.A.’s top agent, Perry the Platypus. Aren’t Phineas and Ferb a little young to help avert a potential disaster? Yes. Yes they are!                    


Read More..."
Piglet's Big Movie;2003;G;78 min;['Action-Adventure', 'Animation', 'Kids'];November 12, 2019;6.0/10;"When Piglet disappears, his friends band together to find him.                                        
                      Piglet disappears into the Hundred Acre Wood after hearing he is ""just too small"" to help with the gang's hunny-gathering scheme. Pooh, Tigger, Eeyore and the others ""think, think, think"" and decide to use Piglet's scrapbook of memories as clues to find him. Soon, they realize just how big a part Piglet plays in their many adventures together.                    


Read More..."
Pinocchio;1940;G;90 min;['Animation', 'Family', 'Fantasy'];November 12, 2019;7.4/10;"A little wooden puppet yearns to become a real boy.                                        
                      The timeless story of Pinocchio inspires a new generation with its masterful animation, award-winning music and unforgettable characters. When loving Geppetto creates a wooden puppet, his wish is granted when it comes to life as a little wooden boy.  With faithful friend and conscience Jiminy Cricket by his side, Pinocchio embarks on fantastic adventures that test his bravery, loyalty and honesty until he triumphs in his quest for his heart’s desire: to become a real boy. Contains tobacco depictions.                    


Read More..."
Piper;2016;G;6 min;['Animals & Nature', 'Animation', 'Family'];November 12, 2019;8.3/10;"A sandpiper exploring by the shore encounters scary waves.                                        
                      A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The only problem is that the food is buried beneath the sand where scary waves roll up onto the shore.                    


Read More..."
Pirates of the Caribbean: At World's End;2007;PG-13;169 min;['Action-Adventure', 'Fantasy'];November 12, 2019;7.0/10;"An alliance forms to rescue Captain Jack Sparrow from Davy Jones' locker.                                        
                      Just when he's needed most, Captain Jack Sparrow (Johnny Depp), that witty and wily charmer of a pirate, is trapped on a sea of sand in Davy Jones' Locker. In an increasingly shaky alliance, Will Turner (Orlando Bloom), Elizabeth Swann (Keira Knightley) and Captain Barbossa (Geoffrey Rush) begin a desperate quest to find and rescue him. Their reason? Captain Jack is the last of the nine Pirate Lords of the Brethren Court who must unite in a final stand to preserve the freedom-loving pirates' way of life.                    


Read More..."
Pirates of the Caribbean: Dead Man's Chest;2006;PG-13;152 min;['Action-Adventure', 'Fantasy'];November 12, 2019;7.4/10;"Captain Jack Sparrow must seize the ""Dead Man's Chest"" to cheat death.                                        
                      Captain Jack Sparrow has a blood debt to pay: he owes his soul to ghastly Davy Jones unless he can cheat death – and eternal damnation – by seizing the fabled ""Dead Man's Chest."" Tremble in terror as the mighty ""Kraken"" roars from the ocean depths to split planks, crush hulls and snap bones. Contains tobacco depictions.                    


Read More..."
Pirates of the Caribbean: The Curse of the Black Pearl;2003;PG-13;144 min;['Action-Adventure', 'Fantasy'];November 12, 2019;8.1/10;"Jack Sparrow and Will Turner partner to save the governor's daughter.                                        
                      The roguish yet charming Captain Jack Sparrow's idyllic pirate life capsizes after his nemesis, the wily Captain Barbossa, steals his ship, the Black Pearl, and later attacks the town of Port Royal, kidnapping the governor's beautiful daughter Elizabeth. In a gallant attempt to rescue her and recapture the Black Pearl, Elizabeth's childhood friend Will Turner joins forces with Jack. What Will doesn't know is that a cursed treasure has doomed Barbossa and his crew to live forever as the undead.                    


Read More..."
Pixar In Real Life;2019;TV-G;1 Season;;November 12, 2019;6.7/10;"Characters and moments from Pixar films are brought to life to the surprise of real people.                                        
                      This live action series brings iconic characters and moments from Pixar films into the real world. Filmed on location in and around New York City, the series surprises and delights real people in real locations when they least expect it.                    


Read More..."
Pixel Perfect;2004;TV-G;90 min;['Comedy', 'Coming of Age', 'Music'];November 12, 2019;5.8/10;"A techno whiz must protect his hologram from falling into the wrong hands.                                        
                      Techno whiz Roscoe (Ricky Ullman) creates a hologram named Loretta Modern to help his friend Samantha’s band, the Zettabytes, make a name for themselves. Loretta makes the band an overnight sensation but finds that she’d rather be “real” than a superstar. Meanwhile, Samantha realizes she has feelings for Roscoe and becomes jealous of the amount of attention Roscoe gives to Loretta. Everything comes to a head when a tech company decides to create more holograms and rob them all of their individuality. Can Roscoe and Samantha save Loretta from falling into the wrong hands?                    


Read More..."
Planet of the Birds;2018;TV-PG;45 min;['Animals & Nature', 'Documentary', 'Family'];November 12, 2019;;"Tough and versatile, birds live in almost every habitat across the world.                                        
                      From the North Pole to isolated islands, birds can live almost anywhere. How do these resilient animals thrive in such different environments? They have adapted to be tough and versatile through their bodies, feathers, movement, and song. In this global tour of the bird world, we get to know these nomads of the sky.                    


Read More..."
Pluto and the Gopher;1950;TV-PG;7 min;['Animation', 'Comedy', 'Family'];November 12, 2019;5.9/10;"Pluto tries to catch a gopher in Minnie's garden. See details for advisory.                                        
                      Pluto digs up Minnie's garden and destroys her house in order to catch a pesky gopher-in spite of Minnie's scoldings. This program is presented as originally created. It may contain outdated cultural depictions.                    


Read More..."
Pluto's Christmas Tree;1952;TV-Y7;7 min;['Animation', 'Family', 'Kids'];November 12, 2019;7.7/10;"Pluto and Mickey bring home a special Christmas Tree. See details for advisory.                                        
                      The tree that Mickey and Pluto chop down to bring home for Christmas is the tree that Chip 'n Dale live in. Pluto tries to tell Mickey this while the tree is being trimmed, but Mickey doesn’t understand. In chasing the chipmunks, Pluto finally crashes down with the tree. We end with everybody singing carols, except Pluto. His mouth is covered with a sticker reading “Do Not Open Until Christmas.” This program is presented as originally created. It may contain outdated cultural depictions.                    


Read More..."
Pluto's Surprise Package;1949;TV-G;7 min;['Animation', 'Comedy', 'Family'];November 12, 2019;6.5/10;"Pluto tries to bring in the mail, but one parcel refuses to cooperate. See details for advisory.                                        
                      Pluto tries to bring in the mail, but one mysterious parcel refuses to cooperate. Inside is an adorable turtle with a mind of his own, resulting in a hilarious battle of wills between Pluto and his would-be special delivery! This program is presented as originally created. It may contain outdated cultural depictions.                    


Read More..."
Pluto's Sweater;1949;TV-G;7 min;['Animation', 'Comedy', 'Family'];November 12, 2019;6.9/10;"Pluto hates the sweater that Minnie knits for him. See details for advisory.                                        
                      Minnie Mouse knits a sweater for Pluto. When she puts it on him, Pluto does whatever he can to try to get it off. In an attempt to remove the sweater, Pluto gets it wet and it shrinks. After seeing what happened to the sweater, Minnie gets upset, but then realizes it is the perfect size for the mischievous Figaro. This program is presented as originally created. It may contain outdated cultural depictions.                    


Read More..."
Pocahontas;1995;G;85 min;['Action-Adventure', 'Animation', 'Family'];November 12, 2019;6.9/10;"Free-spirited Pocahontas must find her own path.                                        
                      The extraordinary life and indomitable spirit of a truly remarkable Native American heroine inspired the artistry and storytelling magic of Walt Disney Animation Studios’ Pocahontas. This musical adventure combines historical fact with popular folklore and legend to present the compelling tale of a brave, compassionate and dynamic young woman who “listens with her heart” to help her choose which path to follow. With the guidance and wisdom of her beloved Grandmother Willow and the friendship of Captain John Smith, Pocahontas is inspired by a real-life American legend.                    


Read More..."
Pocahontas II: Journey to a New World;1998;G;77 min;['Action-Adventure', 'Animation', 'Family'];November 12, 2019;4.6/10;"Pocahontas sets sail for England and the allure of life in a new land.                                        
                      Accompanied by her friends Meeko, Flit and Percy, Pocahontas sets sail for England as an ambassador for peace. At first confused by the strange fashions and bizarre customs of London, Pocahontas is soon befriended by the dashing Englishman John Rolfe. But the arrival of a mysterious stranger forces Pocahontas to choose between the life she has always known and the path of her future.                    


Read More..."
Pollyanna;1960;G;135 min;['Coming of Age', 'Drama', 'Family'];November 12, 2019;7.3/10;"An orphan brings sunshine into the lives of everyone she meets, despite her stifling aunt.                                        
                      In this timeless Walt Disney tapestry of small-town Americana, you'll meet Pollyanna (Hayley Mills), the orphan who brings sunshine into the lives of everyone she meets. But her Aunt Polly (Jane Wyman) is too concerned with appearances, propriety and local politics to appreciate her effervescent niece. It isn't until the town almost loses their ""Glad Girl"" that Aunt Polly realizes the power of love and lightheartedness.                    


Read More..."
Pooh's Grand Adventure: The Search for Christopher Robin;1997;TV-G;78 min;['Action-Adventure', 'Animation', 'Kids'];November 12, 2019;7.1/10;"Pooh and his pals set off on an adventure to find their best friend.                                        
                      Once upon the last day of a golden summer, Christopher Robin prepares for an exciting event: his very first day of school. But he hasn't yet had a chance to tell Pooh, and when Christopher Robin doesn't show up to play at the usual time, Pooh sets off with Piglet, Tigger, Eeyore and Rabbit on a brave quest across the Hundred Acre Wood to find him. So begins one of the most cherished family classics ever made, about one of the most enduring and celebrated friendships of all time.                    


Read More..."
Pooh's Heffalump Movie;2005;G;73 min;['Action-Adventure', 'Animation', 'Kids'];November 12, 2019;6.2/10;"Pooh and his friends are shocked when Roo befriends a playful Heffalump.                                        
                      A quiet day in the Hundred Acre Wood quickly grows mysterious when a strange sound echoes through the trees – a sound that can only be... a Heffalump! While his friends devise a plan, Roo sets off into the Wood and discovers a Heffalump named Lumpy. To Roo's great surprise, Heffalumps are quite friendly and playful. After meeting Lumpy, Roo wonders why the others are so frightened and why Lumpy is so afraid of Roo's friends. Upon discovering their new friendship, Roo and Lumpy's loved ones realize that Heffalumps are nothing to fear at all.                    


Read More..."
Presto;2008;G;5 min;['Animation', 'Family', 'Kids'];November 12, 2019;8.4/10;"Presto forgets to feed his rabbit one too many times.                                        
                      Dignity. Poise. Mystery. We expect nothing less from the great, turn-of-the-century magician, Presto. But, when Presto forgets to feed his rabbit one too many times, well, there's really no telling what to expect! This comical short film from Pixar Animation Studios follows the escalating high jinx of the amazing Presto, his rabbit Alec, and what happens onstage when a star magician's ego provokes some clever revenge from his neglected costar. Contains tobacco depictions.                    


Read More..."
Princess Protection Program;2009;TV-G;90 min;['Buddy', 'Comedy', 'Coming of Age'];November 12, 2019;5.8/10;"Royalty and roughing it collide when a princess moves in with a tomboy.                                        
                      Carter (Selena Gomez) is a small-town girl and total tomboy. She couldn't be more different from Rosalinda (Demi Lovato), a South American Princess from the country of Costa Luna. After Carter's father, an agent in the covert Princess Protection Program, rescues Rosalinda from a military takeover, the girls are thrown together as ""cousins""... and that's when the worlds of royalty and roughing it collide. In an unexpected role reversal, ""Rosie"" learns how to act like an everyday girl and Carter finds her own inner princess. Once they discover what they have in common, they prove that best friends really are forever.  It's now up to the two friends to devise a plan to take down Costa Luna's dictator and return Rosalinda to her rule.                    


Read More..."
Purl;2019;PG;12 min;['Animation', 'Comedy', 'Family'];November 12, 2019;6.4/10;"Purl gets a job at a start-up and must decide how far is she willing to go to be accepted.                                        
                      An earnest ball of yarn named Purl gets a job at a fast-paced, high energy, male centric start-up. Things start to unravel as she tries to fit in with this close knit group. Purl must ask herself how far is she willing to go to get the acceptance she yearns for and in the end is it worth it?                    


Read More..."
Quack Pack;1996;TV-Y;1 Season;;November 12, 2019;6.6/10;"This cartoon follows on from the 1980's cartoon ""DuckTales"".                                        
                      This cartoon follows on from the 1980's cartoon ""DuckTales,"" continuing the adventures of Huey, Dewey and Louie. Now teenagers and living with their uncle Donald Duck, the three spend their time playing practical jokes on their hapless uncle and otherwise getting into trouble. Donald works as a cameraman alongside Daisy, who is a reporter. The group travel around the world looking for a big scoop.                    


Read More..."
Queen of Katwe;2016;PG;125 min;['Biographical', 'Drama', 'Sports'];November 12, 2019;7.5/10;"A Ugandan girl’s life changes forever when she discovers she has an amazing talent for chess.                                        
                      Disney presents Queen of Katwe, based on a vibrant true story and starring Lupita Nyong'o and David Oyelowo. A Ugandan girl’s life changes forever when she discovers she has an amazing talent for chess, in this celebration of the human spirit.                    


Read More..."
